id,ticker,event_date,original,true_label,future_return_1d,abnormal_score,senti_label,emo_label,technical_analysis_baseline_prediction,technical_analysis_baseline_confidence,classical_price_only_prediction,classical_price_only_confidence,classical_text_only_prediction,classical_text_only_confidence,classical_text_price_prediction,classical_text_price_confidence,deep_text_only_prediction,deep_text_only_confidence,deep_text_price_prediction,deep_text_price_confidence
109530,BA,2020-08-04,$BA so glad I joined the BA yesterday morning 👍,positive,0.0557944571783324,2.083790705091209,bullish,optimism,negative,1.0,negative,0.4181773275112134,neutral,0.4430462592118266,positive,0.6799415113284348,neutral,0.3389295,negative,0.4648594
109534,AMZN,2020-08-05,"$AMZN bezos selling is part of a planned sale 10b-5 plan. Not even a blip on the radar to investors, and this will outperform NASDAQ by 1% again tomorrow 💪🏼💪🏼💪🏼",neutral,0.0062308600392182,0.2294105502731752,bullish,optimism,neutral,1.0,neutral,0.4088507429795638,negative,0.4553236091593942,neutral,0.4535785648724714,positive,0.3737416,positive,0.47866526
109532,BA,2020-08-05,$BA $23 billion contract sealed! Lets go 🚀,neutral,-0.0119348281249918,-0.4689440197295249,bullish,belief,neutral,1.0,positive,0.4201025627683017,positive,0.5118319931018297,positive,0.6790325231081555,positive,0.34359887,positive,0.4238524
109533,BA,2020-08-05,"$BA shorts are done $200 plus soon 
Trump says he would back plan helping airline industry✅✅✅✅✅✅",neutral,-0.0119348281249918,-0.4689440197295249,bullish,belief,neutral,1.0,positive,0.4201025627683017,positive,0.4472665349683418,positive,0.5479122256615245,positive,0.34108463,neutral,0.45225155
109537,AAPL,2020-08-06,$AAPL I see my advice on those August 21/ calls was I right or was I right ? YOLO THE HELL OUT that play right 🔥,negative,-0.0227355915968419,-0.8066911435319429,bullish,excitement,positive,1.0,neutral,0.4063914953750922,negative,0.4115840607641422,negative,0.4232972656981809,negative,0.33851486,positive,0.39987072
109538,AAPL,2020-08-06,"$AAPL we need $463-464 for 2 Trillion market cap.
Let's do it today only 🚀🚀🚀🚀🍾🍾🤭🤭",negative,-0.0227355915968419,-0.8066911435319429,bullish,belief,positive,1.0,neutral,0.4063914953750922,positive,0.4901052012616643,positive,0.3902327637173036,positive,0.35898483,positive,0.50253224
109535,TSLA,2020-08-06,$TSLA 👁👄👁 differents from yesterday zero news and today has news. Let's see the out come play out!,neutral,-0.0247519446804121,-0.5143552158932855,bearish,optimism,neutral,1.0,neutral,0.5432694309494985,neutral,0.3904909175030565,neutral,0.5953764789832832,neutral,0.34070867,neutral,0.6451523
109539,BA,2020-08-07,"$BA drop monday incomingggg🙏

Please dont bash me. this is just my trading strategy.",positive,0.0552287916344287,2.0085634306064555,bearish,anxiety,neutral,1.0,negative,0.4000470053642142,negative,0.4188256711254347,positive,0.4186415394076539,positive,0.33801404,neutral,0.41203502
109540,BRK.B,2020-08-10,$BRK.B Soo glad I built a good position in this 😊 Time for payback,neutral,0.000376337521712,0.0372885309224075,bullish,disgust,positive,1.0,negative,0.3760658485643912,neutral,0.457337829525342,negative,0.424263526466175,neutral,0.33628777,negative,0.38553646
109543,AAPL,2020-08-11,$AAPL I appreciate y'all letting me get back in with my call at a nice price 😁 we can move forward now! Thanks a million 😄,positive,0.033234305662757,1.1250256240250045,bullish,optimism,positive,1.0,neutral,0.3585424222718123,neutral,0.541549637721903,neutral,0.5633854362348873,positive,0.34013334,negative,0.35469177
109545,AAPL,2020-08-11,$AAPL call holders get slaughtered tomorrow. 😈,positive,0.033234305662757,1.1250256240250045,bearish,ambiguous,positive,1.0,neutral,0.3585424222718123,negative,0.4651605711847592,neutral,0.4941614452264676,positive,0.3435143,neutral,0.38358995
109544,PYPL,2020-08-11,"$PYPL poor bulls lmao keep buying that dip, The more you buy the more he’s going to dip haha 🤣🤣🤣👊🏻🤦🏼‍♀️",neutral,0.0121144897403528,0.5314255212195291,bearish,disgust,neutral,1.0,negative,0.3720719515830141,neutral,0.4132086558986089,neutral,0.4387139211266335,neutral,0.3414188,neutral,0.46509996
109542,TSLA,2020-08-11,"$TSLA 
All the bulls on here
“ BLAH BLAH !!!! Blah blah blah 😬🙏",positive,0.1312363947417745,3.166154102090548,bearish,disgust,negative,1.0,neutral,0.3816425014569871,neutral,0.5731564316212558,neutral,0.5569781559254673,neutral,0.34040165,positive,0.5910405
109546,TSLA,2020-08-12,$TSLA head and shoulders just formed 📉,positive,0.0426046504780761,1.0196113227784818,bearish,anxiety,negative,1.0,positive,0.388310381377339,neutral,0.4652151163891063,positive,0.4413656943936904,positive,0.34786233,positive,0.71959496
109548,AAPL,2020-08-13,$AAPL every Day bullish making money 💰.,neutral,-0.000891057256635,-0.028493917431307,bullish,belief,positive,1.0,neutral,0.3821708038486564,negative,0.3766874311386231,neutral,0.4230928390542621,positive,0.35131663,neutral,0.5748356
109550,AAPL,2020-08-13,$AAPL 🚨Power Hour didn’t even happen!,neutral,-0.000891057256635,-0.028493917431307,bullish,depression,positive,1.0,neutral,0.3821708038486564,neutral,0.4090555548247178,neutral,0.470493523376699,neutral,0.338801,neutral,0.4047744
109549,BA,2020-08-13,$BA Bulls have no clue on how to trade this equity!😃😃😃😃😃,neutral,0.0191724728748885,0.6968955190431947,bearish,ambiguous,neutral,1.0,negative,0.4883156812770141,positive,0.4416338140333817,positive,0.4546890826119459,positive,0.356583,neutral,0.35336727
109547,GOOG,2020-08-13,$GOOG Melt up to 2k🔥🔥🔥,neutral,-0.0070598721070425,-0.4368753919312731,bullish,belief,neutral,1.0,negative,0.3942196239477256,neutral,0.4276506391340933,negative,0.4673826265686669,negative,0.34079492,positive,0.43264169
109551,TSLA,2020-08-13,$TSLA we gonna have a base in the moon is elon saying tesla would go to the moon 🌙,neutral,0.0183281967881143,0.3561499461241709,bullish,excitement,neutral,1.0,neutral,0.4507211176765649,neutral,0.4447700903767738,neutral,0.5318013177413752,positive,0.3507034,neutral,0.6503425
109555,AAPL,2020-08-14,$AAPL who caught the double bottom and bought calls? 💰💰💰😎😴😴 Nice Trade,neutral,-0.0026109378190473,-0.0842968813616662,bullish,excitement,neutral,1.0,neutral,0.3793738440182894,positive,0.4445249320416996,positive,0.4347173252999527,neutral,0.34514895,neutral,0.41811037
109552,TSLA,2020-08-14,$TSLA I don’t have power to buy this stock lol but I have question .for example if I buy one tesla stock is count to 5 stock ? Thanks for answer 🙏,positive,0.1120305815451947,2.166645899558388,bullish,belief,positive,1.0,neutral,0.5842413570290553,positive,0.4871859880932816,neutral,0.6241716387159222,positive,0.36404598,neutral,0.629376
109553,TSLA,2020-08-14,$TSLA Markets turning green. This could run 🚀,positive,0.1120305815451947,2.166645899558388,bullish,belief,positive,1.0,neutral,0.5842413570290553,neutral,0.4334576117028653,neutral,0.6993800594832784,positive,0.34442604,neutral,0.5666743
109554,TSLA,2020-08-14,$TSLA bulls like fffff outta here 😂,positive,0.1120305815451947,2.166645899558388,bullish,disgust,positive,1.0,neutral,0.5842413570290553,neutral,0.4416032240113575,neutral,0.5999076039064881,neutral,0.33759576,neutral,0.55083334
109556,TSLA,2020-08-14,"$TSLA why do bears think bulls will
Sell eod and bears will hold overnight 🤦🏿‍♂️",positive,0.1120305815451947,2.166645899558388,bullish,confusion,positive,1.0,neutral,0.5842413570290553,neutral,0.5839595509085106,neutral,0.7719835479163791,positive,0.3665997,neutral,0.53894323
109557,TSLA,2020-08-17,$TSLA Good night Tesla bulls!! To the moon on Monday💰💰💰💰💰🥂,neutral,0.0280283741956939,0.5413485247147993,bullish,excitement,positive,1.0,neutral,0.703860030028891,positive,0.5142330594335455,neutral,0.6968420102364172,neutral,0.34300488,neutral,0.5143328
109558,TSLA,2020-08-17,$TSLA Is it possible run to  1 share Tesla =  1 ounce  Gold before split? 😁🤞GL for us,neutral,0.0280283741956939,0.5413485247147993,bullish,optimism,positive,1.0,neutral,0.703860030028891,neutral,0.3943070054335438,neutral,0.7264830394650139,positive,0.35455346,neutral,0.6010285
109559,TSLA,2020-08-18,$TSLA $2500 this week or I eat my socks 🧦,neutral,-0.0045360591168615,-0.0848595514547177,bullish,amusement,positive,1.0,neutral,0.5410035730427601,neutral,0.4992587748696501,neutral,0.7524038379783878,neutral,0.340607,neutral,0.896985
109560,TSLA,2020-08-18,"$TSLA Could run to $2,000 today, wouldn’t be surprised if we see a quick sell off/profit taking and then bounce for a run to $2,000. Play it safe my friends 🚀",neutral,-0.0045360591168615,-0.0848595514547177,bullish,surprise,positive,1.0,neutral,0.5410035730427601,positive,0.6069447152054065,neutral,0.5343946485467799,positive,0.34374118,neutral,0.8849241
109562,TSLA,2020-08-18,$TSLA How much will these be worth at open 🤩,neutral,-0.0045360591168615,-0.0848595514547177,bullish,excitement,positive,1.0,neutral,0.5410035730427601,negative,0.3901228718659704,neutral,0.5355182125425733,neutral,0.3386322,neutral,0.83483857
109564,TSLA,2020-08-18,$TSLA will hit 2k. BEARS keep losing 🤣. My profile will be hella green. How about yours last few days bears?,neutral,-0.0045360591168615,-0.0848595514547177,bullish,excitement,positive,1.0,neutral,0.5410035730427601,neutral,0.491046295799338,neutral,0.7424869270150504,positive,0.34716353,neutral,0.86603045
109565,TSLA,2020-08-18,$TSLA Why did I sell my 8/21 calls yesterday 🤦🏻‍♂️,neutral,-0.0045360591168615,-0.0848595514547177,bullish,anxiety,positive,1.0,neutral,0.5410035730427601,positive,0.524764537325009,neutral,0.4669569997454078,neutral,0.3417041,neutral,0.78919935
109566,TSLA,2020-08-18,$TSLA  Bears 🐻 are out for a little feast 😂😂😂😂😂😂😂,neutral,-0.0045360591168615,-0.0848595514547177,bullish,excitement,positive,1.0,neutral,0.5410035730427601,neutral,0.4267773136343842,neutral,0.65272571003889,positive,0.3468085,neutral,0.9148528
109567,TSLA,2020-08-18,$TSLA stock & SpaceX timing their rocket launches... get ready 🚀 #2000,neutral,-0.0045360591168615,-0.0848595514547177,bullish,optimism,positive,1.0,neutral,0.5410035730427601,neutral,0.4588852685416887,neutral,0.7542687222187574,positive,0.3533141,neutral,0.84584147
109568,TSLA,2020-08-18,$TSLA i am long until it retraces 10 % then i dump my 💼,neutral,-0.0045360591168615,-0.0848595514547177,bullish,optimism,positive,1.0,neutral,0.5410035730427601,neutral,0.410357857701903,neutral,0.497875377166857,neutral,0.34448037,neutral,0.90923977
109563,WMT,2020-08-18,$WMT never thought I'd be this pumped about ole Wally world 🤑,negative,-0.0170734438078393,-1.7311234270294418,bullish,amusement,positive,1.0,positive,0.4687240475287063,neutral,0.4633409635213952,neutral,0.4661010914497743,negative,0.3394831,neutral,0.40665445
109570,GOOG,2020-08-19,$GOOG Keep eating Big Dawg! Glad I bought the dip at 1460💪💪,positive,0.0221127342114102,1.404917597129622,bullish,optimism,positive,1.0,positive,0.383179390372199,neutral,0.5557289411249449,neutral,0.5429213327098242,neutral,0.3379892,neutral,0.37302193
109569,TSLA,2020-08-19,$TSLA were down a $1!! Wth! 🤦‍♂️,positive,0.0656364366744592,1.2578908765811627,bullish,panic,positive,1.0,neutral,0.4773035667081599,neutral,0.4479716634766175,neutral,0.593115510962675,neutral,0.34282714,positive,0.5714722
109571,TSLA,2020-08-19,"$TSLA market maker isn’t going to be so nice &generous anymore, will lose grip from the selling that will occur. 40%+ drop coming. 📉🔪👋🏻",positive,0.0656364366744592,1.2578908765811627,bearish,anxiety,positive,1.0,neutral,0.4773035667081599,positive,0.4219798597245465,neutral,0.554508432300593,positive,0.34936985,neutral,0.5146787
104568,AAPL,2020-08-20,$AAPL 500$ a pop before the stock split 💫💫💫📈📈📈🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,positive,0.0515325572018514,1.6885730938966443,bullish,surprise,positive,1.0,positive,0.3522067303261708,neutral,0.4316839541417756,neutral,0.4792252880779556,positive,0.34370524,positive,0.47641706
109574,AAPL,2020-08-20,$AAPL just hold that’s another  10 million people to buy up shares 💰😂,positive,0.0515325572018514,1.6885730938966443,bullish,optimism,positive,1.0,positive,0.3522067303261708,neutral,0.4996265709145337,neutral,0.5033244277024671,positive,0.34511384,positive,0.50590074
109575,BA,2020-08-20,$BA consolidating gains for the next leg up 🤔😉,neutral,-0.0122656080233264,-0.4738939507519855,bullish,confusion,neutral,1.0,negative,0.4595387079232502,neutral,0.5504449480976447,neutral,0.4798448214827336,neutral,0.3408923,neutral,0.42945254
109572,NVDA,2020-08-20,$NVDA Tried to warn some of y’all. I’m seeing a broader based sell off in tech coming. We’ll see. GLTA 👍🏾💙,positive,0.0446835111300401,1.7915515713308132,bearish,belief,positive,1.0,negative,0.4051884811095933,neutral,0.4488842376130574,negative,0.3851140728070829,positive,0.33639768,negative,0.34682795
109573,TSLA,2020-08-20,"$TSLA You forgot about the last and true Greek to your options Robinhood... Omega. Sweet dreams, it may be the last for a long time. We’re here  🔱😈",neutral,0.0240529267290705,0.4601401318450434,bearish,anxiety,positive,1.0,neutral,0.459323026053261,neutral,0.4164778019110919,neutral,0.5880983571774472,neutral,0.33914807,neutral,0.5236754
109577,AAPL,2020-08-21,$AAPL lol don’t recommend buying contracts Monday is the split just enjoy the ride🚀🤑🚀🤑,neutral,0.0119600011510279,0.4309058695389725,bullish,optimism,positive,1.0,positive,0.3725923574503988,positive,0.3844222911324377,positive,0.4257787005208321,negative,0.3391107,neutral,0.3971747
109581,AAPL,2020-08-21,$AAPL 510 today 🚀🚀🚀🤑🤑🤑🤑try to get in on the morning dip if there is one,neutral,0.0119600011510279,0.4309058695389725,bullish,belief,positive,1.0,positive,0.3725923574503988,neutral,0.5391595946827638,neutral,0.6304114301481325,neutral,0.34459656,neutral,0.43262592
109584,AAPL,2020-08-21,$AAPL I’ve never been so excited like this before for a stock. Their 4-1 split will surely bring new investors to acquire affordable shares. Long term investors will be rewarded significantly 🙏 GLTA,neutral,0.0119600011510279,0.4309058695389725,bullish,surprise,positive,1.0,positive,0.3725923574503988,negative,0.5369736563390938,negative,0.4952811482499384,positive,0.35405004,positive,0.4488821
109586,AAPL,2020-08-21,$AAPL should I buy more for the long term??🥶🥶,neutral,0.0119600011510279,0.4309058695389725,bullish,anxiety,positive,1.0,positive,0.3725923574503988,negative,0.593970359110223,negative,0.5446255245903667,positive,0.35336545,positive,0.4374765
109587,AAPL,2020-08-21,$AAPL we all know this is going to $505 right????? 🚀🚀🚀🚀🚀🚀🚀🧲🧲🧲🧲🧲🧲🧲🧲$505🧲🧲🧲🧲🧲🧲🧲🧲🧲$505,neutral,0.0119600011510279,0.4309058695389725,bullish,surprise,positive,1.0,positive,0.3725923574503988,neutral,0.4479813071102449,neutral,0.4679364910088086,positive,0.35494554,neutral,0.42057496
109591,AAPL,2020-08-21,$AAPL successful day scalping apple 🎯 $505+ monday,neutral,0.0119600011510279,0.4309058695389725,bullish,excitement,positive,1.0,positive,0.3725923574503988,negative,0.3802042694722394,neutral,0.4193832376705225,neutral,0.33870152,neutral,0.40083256
109589,MSFT,2020-08-21,$MSFT gets $10 billion dollar deal still won’t even move 1 percent 😂,neutral,0.0031451529235224,0.1687845912513355,bearish,anger,positive,1.0,neutral,0.3624422101046091,negative,0.3821126851420504,negative,0.3913366075109477,neutral,0.3338415,neutral,0.4340578
109576,NVDA,2020-08-21,"$NVDA ..all weak hands that sold before ER will be coming back in ✅

 $550 ... sooner than later ✅",neutral,0.0028975798911776,0.1236717996256847,bullish,anxiety,positive,1.0,negative,0.4374698399886177,neutral,0.4604697233886578,negative,0.5142877707571524,positive,0.35724196,positive,0.6266802
109585,NVDA,2020-08-21,$NVDA I’m so happy with this stock 🚀🔥,neutral,0.0028975798911776,0.1236717996256847,bullish,excitement,positive,1.0,negative,0.4374698399886177,neutral,0.3980742432242216,negative,0.4091421674197794,neutral,0.3378041,positive,0.6680615
109578,TSLA,2020-08-21,$TSLA It's not Tesla Motors. It's Planet 🌏 Tesla 💹💸,neutral,-0.0174538064482562,-0.3372912750372326,bullish,excitement,positive,1.0,negative,0.4351077685574339,positive,0.4643647377897418,neutral,0.3596218371053963,positive,0.35193235,neutral,0.7154937
109579,TSLA,2020-08-21,$TSLA A complete beast. Will be back to 2k within 5 years. Easiest ROI ever 🤗,neutral,-0.0174538064482562,-0.3372912750372326,bullish,optimism,positive,1.0,negative,0.4351077685574339,neutral,0.4596218058857385,negative,0.4564027856799476,neutral,0.3365935,neutral,0.62938756
109580,TSLA,2020-08-21,$TSLA bears salty about yesterday but I’m grateful 🙏🏼 also OPTT looking like she ready to pop,neutral,-0.0174538064482562,-0.3372912750372326,bullish,anxiety,positive,1.0,negative,0.4351077685574339,neutral,0.6571304478030637,neutral,0.718298475539448,negative,0.33790532,neutral,0.65953267
109582,TSLA,2020-08-21,$TSLA every time you stay in area for too long you get uncomfortable and leave 🥴,neutral,-0.0174538064482562,-0.3372912750372326,bullish,disgust,positive,1.0,negative,0.4351077685574339,neutral,0.3404480687978546,negative,0.4297424577014753,positive,0.35376087,neutral,0.7217927
109583,TSLA,2020-08-21,"$TSLA poised to run, can it make the push to 2100 before eod?🤔🚀💪",neutral,-0.0174538064482562,-0.3372912750372326,bullish,confusion,positive,1.0,negative,0.4351077685574339,positive,0.3911166159151432,neutral,0.3880647324528539,positive,0.34112254,neutral,0.5109688
109588,TSLA,2020-08-21,$TSLA not cool TSLA I wanted $2099 to sell and it took the rug o it from under me! Hope we get our $2100 Monday we’ll maybe 🤷‍♂️,neutral,-0.0174538064482562,-0.3372912750372326,bullish,disgust,positive,1.0,negative,0.4351077685574339,positive,0.4065469446004339,negative,0.3925150622544869,neutral,0.33717725,neutral,0.6655729
109590,TSLA,2020-08-21,$TSLA take your meds for crying out loud 😹😹😹😹😹😹😹😹😹😹😹,neutral,-0.0174538064482562,-0.3372912750372326,bullish,excitement,positive,1.0,negative,0.4351077685574339,positive,0.4950411476589745,positive,0.3604752185340498,neutral,0.3377397,neutral,0.5946958
109592,AAPL,2020-08-24,$AAPL I don’t know what to say 😭,neutral,-0.0082035784365869,-0.2846842143485675,bullish,depression,positive,1.0,positive,0.4339988613654111,neutral,0.4241869581385392,positive,0.3845713338543715,neutral,0.33895656,neutral,0.3936571
109593,AAPL,2020-08-24,$AAPL last day to buy Apple before the split. Enjoy the party! 🍎🤙🏻,neutral,-0.0082035784365869,-0.2846842143485675,bullish,excitement,positive,1.0,positive,0.4339988613654111,positive,0.379395047217516,positive,0.4304595970862119,neutral,0.336982,neutral,0.39370257
109594,AAPL,2020-08-24,"$AAPL $505 looking good for another 1,000 come on y’all let’s make another push 💪💪💪💪💪💪💪💪💪",neutral,-0.0082035784365869,-0.2846842143485675,bullish,optimism,positive,1.0,positive,0.4339988613654111,neutral,0.3998663828938363,positive,0.3809463549441261,negative,0.34177482,neutral,0.38400003
109595,AAPL,2020-08-24,$AAPL look how its doing during lunch 🤔🤑,neutral,-0.0082035784365869,-0.2846842143485675,bullish,confusion,positive,1.0,positive,0.4339988613654111,negative,0.4467296062738247,negative,0.4032692825818914,negative,0.33765393,neutral,0.4316394
109596,AAPL,2020-08-24,$AAPL Apple 🍎 only goes up against Newton’s law of gravity.,neutral,-0.0082035784365869,-0.2846842143485675,bullish,optimism,positive,1.0,positive,0.4339988613654111,neutral,0.44761015395706,neutral,0.449364608024358,neutral,0.33881402,neutral,0.43637428
109597,MSFT,2020-08-24,$MSFT 25th anniversary of Windows 95 ❤️,neutral,0.0130096441985108,0.6969699955020296,bullish,amusement,positive,1.0,positive,0.3433904235214722,negative,0.6552574945143254,negative,0.6518064441471333,negative,0.3538582,negative,0.44657683
109598,AAPL,2020-08-25,"$AAPL laugh now cry later you bears,Back to hibernation you go ✌️🥱🐻",neutral,0.0135989741521633,0.4729049090660002,bullish,anxiety,positive,1.0,positive,0.4302432777311957,neutral,0.5920943774497726,neutral,0.5106962387581099,neutral,0.33794186,neutral,0.4406324
109599,AMZN,2020-08-25,$AMZN first time I decided to hold and not day trade this stock and I’m bag holding with no end in sight 😂,positive,0.0284955613728457,1.5897299595866878,bullish,amusement,positive,1.0,negative,0.3679912618039533,positive,0.4392548718034573,positive,0.4348271247763209,positive,0.33819833,neutral,0.46839544
109600,AMZN,2020-08-25,$AMZN fool proof plan today. 3250 was your LIS. 😛,positive,0.0284955613728457,1.5897299595866878,bullish,belief,positive,1.0,negative,0.3679912618039533,positive,0.4554273533345576,positive,0.4298651995986434,positive,0.3415329,neutral,0.3811924
109601,TSLA,2020-08-25,$TSLA crashed just a bit the front of a model 3 and the authorised repair centre asked him 45.000€ good luck buying one 😂 I’ll tell u sooner than later people will get it,positive,0.0641661916535625,1.3858291048863067,bearish,disgust,positive,1.0,negative,0.3828386061636898,neutral,0.5627494534149093,neutral,0.6063758867302876,positive,0.36211792,positive,0.63359475
109602,TSLA,2020-08-25,$TSLA 🚀🚀🚀🚀🚀🚀🚀 wait for what happen tmr 🤑🤑🤑🤑🤑🤑,positive,0.0641661916535625,1.3858291048863067,bullish,optimism,positive,1.0,negative,0.3828386061636898,negative,0.4162812132697929,negative,0.4631794213108433,neutral,0.33839467,positive,0.59848326
104761,AMZN,2020-08-26,$AMZN NOW ANNOUNCE THE SPLIT! BOOM 💥,neutral,-0.0121591515849882,-0.7062741674699561,bullish,surprise,neutral,1.0,positive,0.3586010825676185,negative,0.4831501693845085,negative,0.3654059497514685,negative,0.34246626,negative,0.3828189
109608,FB,2020-08-26,$FB  took a little profits around $298 and buying the dips for next week 💥🔥,negative,-0.0351747310098805,-1.3586147661141743,bullish,optimism,positive,1.0,positive,0.3661649676362253,neutral,0.590715809092579,neutral,0.6098029868688111,positive,0.34196514,neutral,0.38604444
109609,FB,2020-08-26,$FB  investing is the healthiest addiction I’ve ever had. 💰,negative,-0.0351747310098805,-1.3586147661141743,bullish,optimism,positive,1.0,positive,0.3661649676362253,positive,0.4372392540784602,neutral,0.4331914135936267,positive,0.3443563,negative,0.36473426
109610,FB,2020-08-26,$FB you bought puts on the 30-minute dip because you're going to outsmart the trend🤔🤤,negative,-0.0351747310098805,-1.3586147661141743,bullish,confusion,positive,1.0,positive,0.3661649676362253,negative,0.6089253774172891,negative,0.4810444320635291,neutral,0.33881584,neutral,0.35541278
109606,PFE,2020-08-26,$PFE I got a 37.5p guys and I’m gonna use my first bear tag 🤪😂,neutral,-0.0049932755073432,-0.6952301700756751,bearish,ambiguous,neutral,1.0,positive,0.4476186355165782,neutral,0.45821909502276,neutral,0.3880102727577113,neutral,0.33875152,neutral,0.47239828
109603,TSLA,2020-08-26,$TSLA signs can’t get clearer than this dont sell bulls we going to mars 🚀,positive,0.0397460792064241,0.8928763792883814,bullish,excitement,positive,1.0,neutral,0.3868528908809627,positive,0.3861876471280021,positive,0.4478481084347911,neutral,0.34046718,positive,0.7255736
109604,TSLA,2020-08-26,$TSLA is this going to 2100 for a split at 420???? 🤣🧐,positive,0.0397460792064241,0.8928763792883814,bullish,confusion,positive,1.0,neutral,0.3868528908809627,neutral,0.4312571216656255,neutral,0.4307357320079055,positive,0.35785654,positive,0.67522824
109605,TSLA,2020-08-26,"$TSLA  TSLA doing well but the new kid on the block?

There's your 10 x
I remember nio at 2.19
O the heady days of last year 😎",positive,0.0397460792064241,0.8928763792883814,bullish,excitement,positive,1.0,neutral,0.3868528908809627,neutral,0.4017878750072691,neutral,0.4399851757613152,neutral,0.33881992,positive,0.6514509
109607,TSLA,2020-08-26,$TSLA And the money machine keeps printing 🤒,positive,0.0397460792064241,0.8928763792883814,bullish,belief,positive,1.0,neutral,0.3868528908809627,neutral,0.5830264057780762,neutral,0.5152543956982575,positive,0.34236652,positive,0.7149888
109611,AAPL,2020-08-27,$AAPL One apple a day keeps the Bears away 😂,neutral,-0.0016196114618736,-0.057171882059369,bullish,optimism,positive,1.0,positive,0.4321070311169793,neutral,0.5870978345046294,neutral,0.5337290395939841,neutral,0.34164834,positive,0.5797166
109614,AAPL,2020-08-27,$AAPL most expensive luck break i ever took. 😆 all good now!,neutral,-0.0016196114618736,-0.057171882059369,bullish,belief,positive,1.0,positive,0.4321070311169793,positive,0.4577412244373671,positive,0.5310755756173784,neutral,0.3381267,positive,0.5686378
104799,MSFT,2020-08-27,$MSFT omg this can’t get past 230 🤬,neutral,0.0102834747983762,0.5457836741216903,bullish,anger,positive,1.0,neutral,0.4435441582674698,negative,0.535422081406937,neutral,0.4049733325797321,negative,0.34251937,negative,0.3733718
109612,TSLA,2020-08-27,$TSLA Not jumping back in at the top range. Will jump in after the split settles down and consolidates for a few months. GLTA 💎💸,neutral,-0.0113232994399078,-0.2474855362087328,bullish,optimism,positive,1.0,negative,0.3436621838761121,positive,0.384195873863476,negative,0.3705053135717993,neutral,0.34146535,neutral,0.44332978
109613,WMT,2020-08-27,$WMT this is only the beginning 🥱🚀🤑,positive,0.0268606517815306,2.421413663256333,bullish,anxiety,neutral,1.0,positive,0.4098038816764017,neutral,0.5648884465690184,neutral,0.3688567246769972,neutral,0.340079,neutral,0.37945256
109620,AAPL,2020-08-28,$AAPL big short coming 2 week notice !!! Red Alert 🍏 to 🍎,positive,0.0339119198854367,1.171147994657189,bearish,excitement,positive,1.0,positive,0.404408901423095,negative,0.4333195288803302,negative,0.3799904447338659,neutral,0.33857974,neutral,0.38151506
109621,BA,2020-08-28,$BA Strong 💪 close come on sept.,negative,-0.022639338216435,-0.7986603437933284,bullish,anxiety,neutral,1.0,neutral,0.345000897946646,negative,0.3636963741046239,negative,0.4047256302008231,neutral,0.34277323,neutral,0.40718496
109617,FB,2020-08-28,$FB MOMO HEDGE SHORTS AGGRESSIVE FADE 🔥,neutral,-0.0015661162842651,-0.0483943440050021,bearish,belief,positive,1.0,neutral,0.4207520343955858,neutral,0.4797908878915153,neutral,0.5826172721382045,negative,0.34167206,neutral,0.41618267
109615,TSLA,2020-08-28,$TSLA no bears in sight 😳 they’ll come later when it drops 0.5% and try to get you to sell all your shares 🤣,positive,0.1256890549105465,2.7616715798567686,bullish,disgust,positive,1.0,negative,0.3886750159420898,neutral,0.6992415936203056,neutral,0.6034646929265731,positive,0.35959363,positive,0.8809658
109616,TSLA,2020-08-28,"$TSLA Usually this is when you sell, but this is a freak stock. 😅😅😅",positive,0.1256890549105465,2.7616715798567686,bullish,disgust,positive,1.0,negative,0.3886750159420898,neutral,0.3676751516841318,negative,0.3767663902396503,positive,0.36340478,positive,0.8822573
109618,TSLA,2020-08-28,"$TSLA back in, fully leveraged. Let’s fly 🤑",positive,0.1256890549105465,2.7616715798567686,bullish,optimism,positive,1.0,negative,0.3886750159420898,neutral,0.5584479560804365,neutral,0.4449868579299156,negative,0.33942163,positive,0.682338
109619,TSLA,2020-08-28,"$TSLA this is what Monday looks like, added 7 shares 😀",positive,0.1256890549105465,2.7616715798567686,bullish,optimism,positive,1.0,negative,0.3886750159420898,neutral,0.3852115764641486,negative,0.4973850953985607,neutral,0.33724204,positive,0.68568677
109623,AAPL,2020-08-31,$AAPL I’ll give you one guess as to what stock is rippin the markets futes 😂😂😂,positive,0.0398323702216008,2.030222061914115,bullish,anxiety,neutral,1.0,positive,0.4064923786706462,neutral,0.3817531413816592,negative,0.3423133485268813,positive,0.3412899,positive,0.51431346
109624,AAPL,2020-08-31,$AAPL It‘s over for you bears this time for reals! This kitty‘s going to eat Fancy Feast tonight! Calls Locked & Loaded! 😻💰👍🏻🍎,positive,0.0398323702216008,2.030222061914115,bullish,excitement,neutral,1.0,positive,0.4064923786706462,negative,0.4238441166506674,negative,0.3747217771387959,neutral,0.338222,positive,0.416386
109625,AAPL,2020-08-31,$AAPL what calls are we loading up on yall!💲💲💲,positive,0.0398323702216008,2.030222061914115,bullish,belief,neutral,1.0,positive,0.4064923786706462,positive,0.508229991405043,positive,0.585439070128876,negative,0.33730897,positive,0.40957192
